T2M,T2M_RANGE,RH2M,GWETTOP,Cluster_Label,PCACOMP1,PCACOMP2,PCACOMP3
27.001666666666665,7.531666666666666,76.73166666666667,0.5083333333333333,0,0.2361778182332068,0.8193229455502349,-0.14265572472149748
27.080000000000002,7.793000000000001,78.357,0.511,0,0.5570283238783212,0.49324415257435555,-0.03135312195132
26.968,6.692666666666667,80.61999999999999,0.5673333333333334,1,0.9755949529087613,0.04770207915017983,-0.07990692738157765
26.84,6.2,80.12666666666667,0.5983333333333333,1,0.9358349797590485,0.44401992036769095,-0.11200208291760011
26.754,5.229,81.62,0.557,1,1.1429848872954862,0.22184949002139584,-0.15208847208131518
26.099285714285713,4.117142857142857,87.55499999999999,0.7364285714285714,1,1.0206873574956992,0.510059361250788,1.3812877736915425
25.473333333333333,3.81,89.62166666666667,0.7766666666666667,1,1.144879598314243,0.6810291416367259,0.8415359754240203
25.008,5.025,81.89500000000001,0.712,1,0.05911151797961521,1.6746747950772238,-0.5907969934225286
24.98,5.434666666666667,82.31400000000001,0.6393333333333333,1,0.11870261475265298,1.6079739485019688,-0.6291379303234145
25.438333333333333,4.305000000000001,85.63666666666666,0.6466666666666666,1,-0.08355620334440633,-2.0386673297145372,0.10587164532851415
24.639,5.207,81.60499999999999,0.7150000000000001,1,-0.8739109561436466,-1.3399284374738683,-1.172836897534875
24.55933333333333,7.0520000000000005,77.52466666666668,0.5873333333333334,1,-1.3109892577322793,-0.9788540670100968,-2.1235723585483735
25.5,7.72,75.05666666666666,0.5033333333333333,0,-1.5964267433390782,-0.16579822426142618,-0.6349284678019702
27.01,6.828,75.991,0.454,0,-1.0257746746167786,-0.5737652002956695,1.2163564934199167
28.376666666666665,10.255833333333333,70.115,0.41083333333333333,0,-1.1194261720693466,-0.5369067584004852,0.6232319616841941
28.810000000000002,10.843333333333334,66.02666666666666,0.38833333333333336,0,-1.2913905037095788,-0.07720057894620526,-0.13698084048180764
28.986,9.244,68.317,0.402,0,-0.8118888471625383,-0.5095878627558109,0.5573938936498567
28.993333333333332,8.51,70.74266666666666,0.4346666666666667,0,-0.5036865204028131,-0.7720241969465362,1.1525489297184786
27.551666666666666,6.915,71.05,0.40499999999999997,0,-0.5596586040073723,0.9425690620940265,-0.12966741207020951
27.154000000000003,7.4670000000000005,73.437,0.489,0,-0.49851364854798275,0.8912320689970467,-0.004591500987564374
28.445333333333334,8.664,69.26066666666667,0.43466666666666665,0,-0.4387135565612605,0.84108808168643,0.11834735954131918
28.95,9.485,66.695,0.41,0,-0.47961509932577134,1.2385415826585602,0.08562055633357861
28.532999999999998,7.986,70.24300000000001,0.426,0,-0.09108154936759404,0.8645370630013398,0.4209370719848636
28.100714285714286,8.474285714285715,70.81142857142858,0.43785714285714283,0,-0.1425294329070728,0.8580176232179115,-0.1622244755795334
28.689999999999998,9.101666666666667,67.14666666666666,0.39999999999999997,0,-0.31220049446340936,1.3536572448862907,-0.5537990912530751
28.987000000000002,9.234,68.363,0.403,0,-0.08808039889515422,1.1932940992121397,0.1719683329613181
26.746666666666666,5.1866666666666665,82.92133333333332,0.5773333333333334,1,0.8757240313558957,0.23809202748259353,0.7399864664271949
26.296666666666667,6.043333333333334,85.56333333333333,0.645,1,1.1322751085743277,0.3072946797910781,0.5609697612693112
26.720999999999997,7.142999999999999,78.05699999999999,0.549,1,0.5305141627046829,0.8367528492329999,-0.43711107808745253
26.96,5.28,80.99142857142859,0.4985714285714286,1,1.0615299123758852,0.3401329230589113,0.16093670264910515
26.50333333333333,4.565,83.25333333333333,0.5499999999999999,1,1.571952136562042,0.06690463373517239,-0.7415923406246722
26.403,5.2219999999999995,79.942,0.517,1,1.431731596271667,0.08188545153683054,-2.0161623712637438
26.038,5.638,82.02466666666668,0.5166666666666667,1,1.4387747803882576,0.07633149229322045,-1.9982994833637937
26.355,7.028333333333333,78.11999999999999,0.49666666666666665,1,-0.012240723545370268,-2.2996875038512603,-1.6818986206788213
26.419,6.3420000000000005,76.529,0.454,1,0.04836047760735389,-2.4207213509298287,-2.2323379140958948
25.884,7.072,73.40799999999999,0.45733333333333337,0,-1.2941361811548533,-0.9520613902429764,-1.695507952984368
27.121666666666666,8.766666666666667,70.17166666666667,0.4083333333333334,0,-1.1307413513418516,-0.7382581983306726,-1.4268857828898804
