Cluster_Label,T2M,T2M_RANGE,RH2M,GWETTOP,PCACOMP1,PCACOMP2
0,0.21416845679375338,2.304099692369707,-1.8755163990457,-1.9312965746776183,-0.8336857732145321,-0.1153901916529472
0,1.588607226558355,2.1169541047890847,-2.0042758641651326,-2.1300014813273394,-0.9196139954693138,0.2038486973589406
0,0.3644341500463222,-0.4284751763383947,-0.18496196429946574,-1.7477310894869238,-0.6893747939418798,-0.1408094228981057
0,0.8415598341773446,0.6112423173659327,-0.836057397231333,-0.8866764940047996,-0.36281733260920307,-0.5409553263574225
0,1.6533431794715987,0.6558092698521703,-1.3750002827543724,-1.2881415094807664,-0.371958175850532,-0.23577786228274578
0,2.5509926351958963,1.792877064449665,-2.1356852373049042,-1.8802010272534044,-0.2378316538287186,0.14330133469484832
0,2.895190975295801,2.73626176759156,-2.6459880162380944,-2.0618740847617203,-0.35929787471738717,0.9915323184220751
0,2.584385011474247,1.866595687911489,-2.3650108838519635,-1.5925520195319038,-0.19436092804141963,0.6789679043025398
0,1.1018491261931909,0.48321408000107346,-0.9493083842645181,-0.7447444178264278,-0.5918597448693266,0.34127638034261115
0,0.30086020290100396,-0.6606710338123526,-0.15746373844906078,-0.5176530959410328,-0.8748070680508857,-0.394087998110877
